"id","sex","age","session","block","trial","stim_type","stim","resp","acc","rt"
1,1,21,1,1,5,2,"Bamahun",2,1,0.847
1,1,21,1,1,6,2,"Wernir",2,1,0.654
1,1,21,1,1,7,3,"Wsboaä",2,1,0.647
1,1,21,1,1,8,1,"Leiste",1,1,0.543
1,1,21,1,1,9,0,"dauern",1,1,0.591
1,1,21,1,1,10,0,"Ereignis",1,1,0.783
1,1,21,1,1,11,3,"Brgeht",2,1,0.711
1,1,21,1,1,12,1,"Nomade",1,1,0.934
1,1,21,1,1,13,1,"beseelt",2,0,0.687
1,1,21,1,1,14,0,"Kandidat",1,1,1.365
1,1,21,1,1,15,1,"bodenlos",1,1,0.614
1,1,21,1,1,16,2,"orkendun",2,1,1.055
1,1,21,1,1,17,0,"Steuer",1,1,0.656
1,1,21,1,1,18,3,"Trlttcc",2,1,0.664
1,1,21,1,1,19,1,"surren",1,1,0.815
1,1,21,1,1,20,3,"helah",2,1,0.871
1,1,21,1,1,21,3,"Slcali",2,1,0.728
1,1,21,1,1,22,3,"gyucdt",2,1,0.645
1,1,21,1,1,23,2,"Fasiin",2,1,0.907
1,1,21,1,1,24,2,"Frest",2,1,1.072
1,1,21,1,1,25,3,"Slarerc",2,1,0.71
1,1,21,1,1,26,2,"Gefellin",2,1,2.695
1,1,21,1,1,27,1,"hierin",1,1,1.167
1,1,21,1,1,28,2,"Gilonk",2,1,0.889
1,1,21,1,1,29,1,"Strip",1,1,1.023
1,1,21,1,1,30,2,"Rikord",2,1,0.871
1,1,21,1,1,31,2,"Kleenbas",2,1,1.15
1,1,21,1,1,32,0,"gering",1,1,0.679
1,1,21,1,1,33,2,"vorbecht",2,1,1.272
1,1,21,1,1,34,2,"gufunden",2,1,1.007
1,1,21,1,1,35,0,"Union",1,1,0.663
1,1,21,1,1,36,0,"Technik",1,1,0.705
1,1,21,1,1,37,2,"Ebminn",2,1,0.801
1,1,21,1,1,38,0,"Stelle",1,1,0.64
1,1,21,1,1,39,1,"Baier",2,0,1.28
1,1,21,1,1,40,3,"Pirsur",2,1,0.776
1,1,21,1,1,41,2,"bawirtun",2,1,1.032
1,1,21,1,1,42,1,"erbost",1,1,0.896
1,1,21,1,1,43,1,"gleich",1,1,0.664
1,1,21,1,1,44,3,"Saatäeer",2,1,1.008
1,1,21,1,1,45,2,"wenkun",2,1,0.799
1,1,21,1,1,46,3,"Reodtne",2,1,0.617
1,1,21,1,1,47,3,"Rnlumrr",2,1,0.672
1,1,21,1,1,48,0,"fangen",1,1,0.743
1,1,21,1,1,49,2,"Andlager",2,1,1.496
1,1,21,1,1,50,0,"Licht",1,1,1.03
1,1,21,1,1,51,1,"längs",1,1,0.758
1,1,21,1,1,52,3,"Ehfiaag",2,1,0.768
1,1,21,1,1,53,1,"Trägheit",1,1,0.865
1,1,21,1,1,54,1,"paddeln",1,1,0.872
1,1,21,1,1,55,2,"Sognang",2,1,0.927
1,1,21,1,1,56,1,"Dolomit",1,1,0.825
1,1,21,1,1,57,2,"Schieße",1,0,0.712
1,1,21,1,1,58,0,"Absatz",1,1,0.711
1,1,21,1,1,59,1,"Südküste",1,1,0.679
1,1,21,1,1,60,3,"varker",2,1,0.696
1,1,21,1,1,61,0,"nochmals",1,1,0.792
1,1,21,1,1,62,0,"Kanton",1,1,0.703
1,1,21,1,1,63,0,"beraten",1,1,0.663
1,1,21,1,1,64,2,"bluteg",2,1,1.159
1,1,21,1,1,65,1,"Gesell",1,1,0.647
1,1,21,1,1,66,2,"Kunigin",2,1,0.928
1,1,21,1,1,67,3,"Vrogwn",2,1,0.792
1,1,21,1,1,68,2,"Rimiki",2,1,1.32
1,1,21,1,1,69,2,"Besur",2,1,0.792
1,1,21,1,1,70,1,"mulmig",1,1,0.727
1,1,21,1,1,71,3,"Gegyn",2,1,1.536
1,1,21,1,1,72,3,"kiscndte",2,1,0.895
1,1,21,1,1,73,1,"Köpfchen",1,1,0.736
1,1,21,1,1,74,0,"leiten",1,1,0.687
1,1,21,1,1,75,3,"Gaorc",2,1,0.88
1,1,21,1,1,76,3,"ailngen",2,1,0.928
1,1,21,1,1,77,0,"Person",1,1,0.592
1,1,21,1,1,78,3,"Soäfhb",2,1,0.711
1,1,21,1,1,79,2,"Duzent",1,0,4.439
1,1,21,1,1,80,2,"billun",2,1,0.639
1,1,21,1,1,81,3,"Mupagi",2,1,0.967
1,1,21,1,1,82,0,"Anschlag",1,1,1.239
1,1,21,1,1,83,1,"fächern",1,1,0.695
1,1,21,1,1,84,0,"erlauben",1,1,0.518
1,1,21,1,1,85,1,"Dezernat",1,1,1.087
1,1,21,1,1,86,0,"Flucht",1,1,0.639
1,1,21,1,1,87,1,"Echtzeit",1,1,0.751
1,1,21,1,1,88,1,"Barbar",1,1,0.839
1,1,21,1,1,89,0,"Bilanz",1,1,0.591
1,1,21,1,1,90,3,"Gasbsg",2,1,0.703
1,1,21,1,1,91,0,"Markt",1,1,0.534
1,1,21,1,1,92,2,"Helzor",2,1,1.056
1,1,21,1,1,93,0,"Sprache",1,1,0.679
1,1,21,1,1,94,0,"stärken",1,1,0.583
1,1,21,1,1,95,3,"dnhbace",2,1,0.591
1,1,21,1,1,96,0,"erfolgen",1,1,0.631
1,1,21,1,1,97,3,"Motiig",2,1,0.759
1,1,21,1,1,98,1,"Erdapfel",1,1,0.855
1,1,21,1,1,99,3,"zuthtc",2,1,0.614
1,1,21,1,1,100,0,"erweisen",1,1,0.641
1,1,21,1,1,101,3,"uomne",2,1,0.703
1,1,21,1,1,102,1,"walken",1,1,0.72
1,1,21,1,1,103,1,"Surfen",1,1,0.704
1,1,21,1,1,104,2,"Villo",2,1,0.929
1,1,21,1,2,5,2,"Ioslusar",2,1,0.879
1,1,21,1,2,6,0,"danken",1,1,0.575
1,1,21,1,2,7,1,"Arrest",1,1,0.711
1,1,21,1,2,8,0,"aktuell",1,1,0.711
1,1,21,1,2,9,0,"Aussicht",1,1,0.591
1,1,21,1,2,10,1,"höfisch",1,1,0.823
1,1,21,1,2,11,0,"Täter",1,1,0.535
1,1,21,1,2,12,2,"horob",2,1,0.823
1,1,21,1,2,13,1,"Slawe",1,1,0.943
1,1,21,1,2,14,3,"Sbewb",2,1,0.751
1,1,21,1,2,15,1,"fidel",1,1,0.831
1,1,21,1,2,16,3,"Gcaait",2,1,0.718
1,1,21,1,2,17,0,"Turnier",1,1,0.655
1,1,21,1,2,18,1,"willens",1,1,0.88
1,1,21,1,2,19,0,"Wahrheit",1,1,0.607
1,1,21,1,2,20,1,"Gemach",1,1,0.935
1,1,21,1,2,21,3,"gogro",2,1,0.768
1,1,21,1,2,22,0,"melden",1,1,0.536
1,1,21,1,2,23,2,"hiltlis",2,1,1.201
1,1,21,1,2,24,2,"Mubbing",2,1,0.952
1,1,21,1,2,25,3,"Eonehnu",2,1,1.039
1,1,21,1,2,26,1,"gelöscht",1,1,0.672
1,1,21,1,2,27,2,"Sexufan",2,1,1.127
1,1,21,1,2,28,1,"postum",1,1,2.312
1,1,21,1,2,29,3,"Mnudonn",2,1,0.567
1,1,21,1,2,30,1,"Glaser",1,1,0.847
1,1,21,1,2,31,0,"Sturm",1,1,0.51
1,1,21,1,2,32,2,"obsaats",2,1,0.63
1,1,21,1,2,33,3,"rensmed",2,1,0.766
1,1,21,1,2,34,2,"Phantam",2,1,0.871
1,1,21,1,2,35,2,"prissin",2,1,0.653
1,1,21,1,2,36,0,"Auftakt",1,1,0.759
1,1,21,1,2,37,0,"Schritt",1,1,0.807
1,1,21,1,2,38,3,"Haeakea",2,1,0.575
1,1,21,1,2,39,0,"Ausbau",1,1,0.727
1,1,21,1,2,40,1,"Hybride",1,1,0.759
1,1,21,1,2,41,3,"aodrua",2,1,0.558
1,1,21,1,2,42,3,"Bekimk",2,1,0.566
1,1,21,1,2,43,3,"Amlsllt",2,1,0.589
1,1,21,1,2,44,0,"hundert",1,1,0.646
1,1,21,1,2,45,2,"Mitluod",2,1,0.766
1,1,21,1,2,46,2,"Fasch",2,1,0.694
1,1,21,1,2,47,2,"Dilto",1,0,1.135
1,1,21,1,2,48,0,"Pflanze",1,1,0.671
1,1,21,1,2,49,1,"Wildbahn",1,1,0.598
1,1,21,1,2,50,2,"besonnon",2,1,1.263
1,1,21,1,2,51,2,"Flugga",2,1,0.736
1,1,21,1,2,52,2,"Ombolinz",2,1,0.577
1,1,21,1,2,53,1,"Rinde",1,1,0.543
1,1,21,1,2,54,1,"Schimmer",1,1,0.718
1,1,21,1,2,55,1,"Domherr",1,1,0.877
1,1,21,1,2,56,3,"Gusrtc",2,1,0.598
1,1,21,1,2,57,0,"Leute",1,1,0.542
1,1,21,1,2,58,3,"bietanl",2,1,0.589
1,1,21,1,2,59,3,"Ailnsui",2,1,0.726
1,1,21,1,2,60,3,"teukpel",2,1,0.646
1,1,21,1,2,61,1,"Unding",1,1,1.006
1,1,21,1,2,62,3,"basgl",2,1,0.598
1,1,21,1,2,63,0,"Versuch",1,1,0.574
1,1,21,1,2,64,2,"Pramour",2,1,0.894
1,1,21,1,2,65,0,"Bauer",1,1,1.189
1,1,21,1,2,66,3,"Salor",2,1,0.88
1,1,21,1,2,67,3,"Soaevorb",2,1,0.608
1,1,21,1,2,68,2,"Guseng",2,1,0.942
1,1,21,1,2,69,1,"bummeln",1,1,0.583
1,1,21,1,2,70,1,"einatmen",1,1,0.702
1,1,21,1,2,71,1,"Uhrwerk",1,1,0.67
1,1,21,1,2,72,0,"Internet",1,1,0.526
1,1,21,1,2,73,0,"richtig",1,1,0.478
1,1,21,1,2,74,1,"sumpfig",1,1,0.901
1,1,21,1,2,75,1,"zimmern",1,1,1.887
1,1,21,1,2,76,3,"Loiofl",2,1,0.687
1,1,21,1,2,77,1,"seriell",2,0,2.111
1,1,21,1,2,78,2,"Riemeng",2,1,1.062
1,1,21,1,2,79,2,"plaato",2,1,0.615
1,1,21,1,2,80,0,"Direktor",1,1,0.574
1,1,21,1,2,81,2,"anganihm",2,1,0.677
1,1,21,1,2,82,3,"Piiod",2,1,0.614
1,1,21,1,2,83,1,"hellwach",1,1,0.711
1,1,21,1,2,84,3,"wuniwe",2,1,0.782
1,1,21,1,2,85,0,"senken",1,1,0.629
1,1,21,1,2,86,0,"Beratung",1,1,0.645
1,1,21,1,2,87,3,"Remearl",2,1,0.927
1,1,21,1,2,88,3,"Grgxeo",2,1,0.71
1,1,21,1,2,89,2,"wihllis",2,1,0.526
1,1,21,1,2,90,0,"Herbst",1,1,0.533
1,1,21,1,2,91,0,"günstig",1,1,0.933
1,1,21,1,2,92,3,"Hoknmt",2,1,0.749
1,1,21,1,2,93,2,"Ruetar",2,1,0.591
1,1,21,1,2,94,2,"nahron",2,1,0.806
1,1,21,1,2,95,3,"Thhfr",2,1,0.502
1,1,21,1,2,96,1,"geartet",1,1,0.751
1,1,21,1,2,97,2,"Ondrunde",2,1,0.814
1,1,21,1,2,98,0,"zurzeit",1,1,0.694
1,1,21,1,2,99,0,"Mädchen",1,1,1.71
1,1,21,1,2,100,3,"Zareeee",2,1,0.551
1,1,21,1,2,101,1,"reuen",2,0,1.645
1,1,21,1,2,102,2,"nobst",2,1,1.358
1,1,21,1,2,103,2,"qeollin",2,1,0.914
1,1,21,1,2,104,1,"Betreff",1,1,0.534
1,1,21,1,3,5,2,"Suumunn",2,1,0.678
1,1,21,1,3,6,0,"schützen",1,1,0.607
1,1,21,1,3,7,1,"lumpen",1,1,1.471
1,1,21,1,3,8,1,"Klettern",1,1,1.022
1,1,21,1,3,9,0,"unten",1,1,0.775
1,1,21,1,3,10,2,"Kachen",2,1,1.015
1,1,21,1,3,11,3,"Benfh",2,1,0.719
1,1,21,1,3,12,1,"beige",1,1,0.781
1,1,21,1,3,13,2,"Taouring",2,1,0.71
1,1,21,1,3,14,2,"Zeutplin",2,1,0.701
1,1,21,1,3,15,2,"Fachur",2,1,0.805
1,1,21,1,3,16,3,"Sarett",2,1,0.734
1,1,21,1,3,17,2,"Trugek",2,1,0.654
1,1,21,1,3,18,3,"Fitupkr",2,1,0.838
1,1,21,1,3,19,0,"nötig",1,1,0.574
1,1,21,1,3,20,1,"Gelbe",1,1,0.893
1,1,21,1,3,21,2,"Murtyrur",2,1,0.59
1,1,21,1,3,22,2,"blouch",2,1,0.719
1,1,21,1,3,23,0,"Schlag",1,1,0.623
1,1,21,1,3,24,3,"Aasdha",2,1,0.542
1,1,21,1,3,25,0,"Grenze",1,1,0.59
1,1,21,1,3,26,3,"tnsde",2,1,0.558
1,1,21,1,3,27,1,"Syrer",1,1,0.703
1,1,21,1,3,28,1,"Bleiche",1,1,0.781
1,1,21,1,3,29,0,"billig",1,1,0.574
1,1,21,1,3,30,0,"täglich",1,1,0.501
1,1,21,1,3,31,0,"Traum",1,1,0.485
1,1,21,1,3,32,1,"Färber",1,1,0.508
1,1,21,1,3,33,0,"Spannung",1,1,0.535
1,1,21,1,3,34,0,"Börse",1,1,0.494
1,1,21,1,3,35,1,"Präfekt",2,0,1.582
1,1,21,1,3,36,1,"Exodus",1,1,0.719
1,1,21,1,3,37,0,"zudem",1,1,0.599
1,1,21,1,3,38,2,"Icryl",2,1,1.151
1,1,21,1,3,39,1,"Arsch",1,1,0.598
1,1,21,1,3,40,2,"Bostund",2,1,0.982
1,1,21,1,3,41,3,"Qtlma",2,1,0.602
1,1,21,1,3,42,1,"Ächtung",2,0,1.84
1,1,21,1,3,43,0,"Personal",1,1,0.911
1,1,21,1,3,44,2,"Blumo",2,1,0.71
1,1,21,1,3,45,2,"Hellor",2,1,0.799
1,1,21,1,3,46,3,"Krtai",2,1,0.566
1,1,21,1,3,47,1,"Sehne",1,1,0.605
1,1,21,1,3,48,3,"Zahpehhn",2,1,0.83
1,1,21,1,3,49,3,"daadc",2,1,0.534
1,1,21,1,3,50,3,"Moxäfc",2,1,0.742
1,1,21,1,3,51,2,"tuurosch",2,1,0.671
1,1,21,1,3,52,1,"Lerche",1,1,0.734
1,1,21,1,3,53,0,"zurück",1,1,0.702
1,1,21,1,3,54,1,"gehegt",1,1,1.591
1,1,21,1,3,55,1,"Lügner",1,1,0.605
1,1,21,1,3,56,1,"knallrot",1,1,0.559
1,1,21,1,3,57,3,"pitdlre",2,1,0.655
1,1,21,1,3,58,2,"Beozeet",2,1,0.677
1,1,21,1,3,59,3,"Dudpclr",2,1,0.534
1,1,21,1,3,60,0,"wirken",1,1,0.629
1,1,21,1,3,61,1,"Brillanz",1,1,1.271
1,1,21,1,3,62,1,"Zweier",1,1,0.679
1,1,21,1,3,63,2,"Arstir",2,1,0.726
1,1,21,1,3,64,1,"Schwinge",1,1,0.727
1,1,21,1,3,65,0,"heutig",1,1,0.774
1,1,21,1,3,66,0,"drücken",1,1,0.486
1,1,21,1,3,67,1,"operiert",1,1,0.775
1,1,21,1,3,68,2,"Miiti",2,1,0.767
1,1,21,1,3,69,0,"Änderung",1,1,0.566
1,1,21,1,3,70,3,"eeaeau",2,1,0.566
1,1,21,1,3,71,0,"Dialog",1,1,0.566
1,1,21,1,3,72,1,"Kegler",1,1,0.847
1,1,21,1,3,73,2,"uansohan",2,1,0.566
1,1,21,1,3,74,2,"Kanzol",2,1,0.741
1,1,21,1,3,75,3,"uabrzsa",2,1,0.558
1,1,21,1,3,76,2,"Fandas",2,1,0.724
1,1,21,1,3,77,2,"Zoigan",2,1,0.622
1,1,21,1,3,78,0,"erzählen",1,1,0.655
1,1,21,1,3,79,0,"Aufstieg",1,1,0.967
1,1,21,1,3,80,1,"Essig",1,1,0.51
1,1,21,1,3,81,3,"Eauipb",2,1,0.574
1,1,21,1,3,82,3,"Jafsudl",2,1,0.525
1,1,21,1,3,83,3,"Hrtclii",2,1,0.51
1,1,21,1,3,84,0,"Februar",1,1,0.598
1,1,21,1,3,85,0,"klingen",1,1,0.551
1,1,21,1,3,86,3,"Biiska",2,1,0.525
1,1,21,1,3,87,1,"dämmen",1,1,0.582
1,1,21,1,3,88,2,"virielig",2,1,0.631
1,1,21,1,3,89,3,"Dizrfeit",2,1,0.582
1,1,21,1,3,90,3,"Tvrmsoei",2,1,0.557
1,1,21,1,3,91,3,"Meübleo",2,1,0.493
1,1,21,1,3,92,3,"Ptniw",2,1,0.47
1,1,21,1,3,93,2,"Traff",2,1,1.599
1,1,21,1,3,94,2,"baxon",2,1,0.838
1,1,21,1,3,95,0,"wählen",1,1,0.558
1,1,21,1,3,96,3,"Tiibt",2,1,0.566
1,1,21,1,3,97,2,"Honsaot",2,1,1.014
1,1,21,1,3,98,0,"hinaus",1,1,0.711
1,1,21,1,3,99,1,"Markttag",1,1,0.933
1,1,21,1,3,100,2,"Hirde",2,1,1.397
1,1,21,1,3,101,0,"Senat",1,1,0.758
1,1,21,1,3,102,3,"Snrie",2,1,0.614
1,1,21,1,3,103,1,"rumoren",1,1,0.902
1,1,21,1,3,104,3,"Weaue",2,1,0.551
1,1,21,1,4,5,0,"Betrieb",1,1,0.511
1,1,21,1,4,6,2,"Trock",2,1,1.079
1,1,21,1,4,7,1,"Demut",1,1,0.686
1,1,21,1,4,8,1,"jobben",1,1,0.791
1,1,21,1,4,9,3,"Sitso",2,1,0.757
1,1,21,1,4,10,3,"Aewiae",2,1,0.59
1,1,21,1,4,11,3,"Hüelfs",2,1,0.606
1,1,21,1,4,12,3,"Rnkui",2,1,0.471
1,1,21,1,4,13,1,"Barde",1,1,1.549
1,1,21,1,4,14,0,"zweimal",1,1,0.55
1,1,21,1,4,15,1,"Eruption",2,0,3.869
1,1,21,1,4,16,3,"hruliua",2,1,0.622
1,1,21,1,4,17,1,"Vorraum",1,1,1.071
1,1,21,1,4,18,1,"Serenade",1,1,0.823
1,1,21,1,4,19,0,"römisch",1,1,0.63
1,1,21,1,4,20,2,"buziugin",2,1,0.647
1,1,21,1,4,21,2,"Oppirat",2,1,1.069
1,1,21,1,4,22,3,"Tsetwh",2,1,0.526
1,1,21,1,4,23,0,"sinnvoll",1,1,0.757
1,1,21,1,4,24,0,"Anspruch",1,1,0.541
1,1,21,1,4,25,0,"verlegen",1,1,0.654
1,1,21,1,4,26,0,"Liebe",1,1,0.511
1,1,21,1,4,27,0,"örtlich",1,1,0.558
1,1,21,1,4,28,1,"tosen",1,1,1.023
1,1,21,1,4,29,2,"postoril",2,1,0.997
1,1,21,1,4,30,3,"Maunoet",2,1,0.838
1,1,21,1,4,31,0,"jetzig",1,1,0.895
1,1,21,1,4,32,3,"Ktiio",2,1,0.543
1,1,21,1,4,33,0,"Fluss",1,1,0.494
1,1,21,1,4,34,2,"ratlach",2,1,0.782
1,1,21,1,4,35,0,"Partei",1,1,0.591
1,1,21,1,4,36,1,"Klause",2,0,1.974
1,1,21,1,4,37,1,"kichern",1,1,0.567
1,1,21,1,4,38,0,"zuerst",1,1,0.558
1,1,21,1,4,39,3,"Rnlihul",2,1,0.574
1,1,21,1,4,40,3,"Mtäofu",2,1,0.598
1,1,21,1,4,41,2,"Wormo",2,1,0.67
1,1,21,1,4,42,2,"hackan",2,1,0.903
1,1,21,1,4,43,1,"bankrott",1,1,0.814
1,1,21,1,4,44,2,"Banben",2,1,0.798
1,1,21,1,4,45,1,"Liedtext",1,1,0.719
1,1,21,1,4,46,1,"Pfütze",1,1,0.639
1,1,21,1,4,47,3,"zaecaln",2,1,0.678
1,1,21,1,4,48,2,"Duckeng",2,1,0.991
1,1,21,1,4,49,3,"Köögiehr",2,1,0.742
1,1,21,1,4,50,1,"Seeweg",1,1,0.695
1,1,21,1,4,51,1,"indes",1,1,1.407
1,1,21,1,4,52,2,"Forstin",2,1,1.565
1,1,21,1,4,53,0,"Gesicht",1,1,0.479
1,1,21,1,4,54,0,"einzeln",1,1,0.669
1,1,21,1,4,55,2,"Kropa",2,1,0.87
1,1,21,1,4,56,3,"ieuaa",2,1,0.511
1,1,21,1,4,57,2,"tadollos",2,1,1.158
1,1,21,1,4,58,0,"üblich",1,1,0.654
1,1,21,1,4,59,0,"durch",1,1,0.622
1,1,21,1,4,60,2,"Jarir",2,1,0.559
1,1,21,1,4,61,1,"erbosen",1,1,0.734
1,1,21,1,4,62,2,"Harong",2,1,0.821
1,1,21,1,4,63,1,"achtlos",1,1,0.623
1,1,21,1,4,64,2,"Qeate",2,1,0.565
1,1,21,1,4,65,2,"Ponzar",2,1,0.718
1,1,21,1,4,66,2,"sporsem",2,1,0.758
1,1,21,1,4,67,2,"Klaant",2,1,0.519
1,1,21,1,4,68,0,"behalten",1,1,0.583
1,1,21,1,4,69,3,"nalnooa",2,1,0.494
1,1,21,1,4,70,3,"Dooßt",2,1,0.63
1,1,21,1,4,71,1,"Gerste",1,1,0.75
1,1,21,1,4,72,0,"Sekunde",1,1,0.494
1,1,21,1,4,73,1,"Fetzen",1,1,0.854
1,1,21,1,4,74,3,"Becmea",2,1,0.543
1,1,21,1,4,75,2,"Gahstoeg",2,1,0.558
1,1,21,1,4,76,3,"Tohic",2,1,0.686
1,1,21,1,4,77,3,"Piiitl",2,1,0.598
1,1,21,1,4,78,3,"Oeretcm",2,1,0.533
1,1,21,1,4,79,0,"viert",1,1,1.91
1,1,21,1,4,80,1,"Hacke",1,1,1.167
1,1,21,1,4,81,0,"denken",1,1,0.598
1,1,21,1,4,82,3,"Räuoese",2,1,0.606
1,1,21,1,4,83,1,"Träumer",1,1,0.558
1,1,21,1,4,84,2,"gotrist",2,1,0.583
1,1,21,1,4,85,0,"früher",1,1,0.533
1,1,21,1,4,86,1,"Trabant",1,1,0.734
1,1,21,1,4,87,1,"löchrig",1,1,0.654
1,1,21,1,4,88,1,"Karpfen",1,1,0.566
1,1,21,1,4,89,2,"Sunitor",2,1,1.015
1,1,21,1,4,90,2,"Hordwara",2,1,0.614
1,1,21,1,4,91,0,"Schluss",1,1,0.54
1,1,21,1,4,92,2,"Pongein",2,1,0.783
1,1,21,1,4,93,2,"Fatur",2,1,0.838
1,1,21,1,4,94,3,"Wluheb",2,1,0.582
1,1,21,1,4,95,3,"Luifi",2,1,0.51
1,1,21,1,4,96,3,"Krsleeg",2,1,0.566
1,1,21,1,4,97,2,"Fassul",2,1,1.03
1,1,21,1,4,98,3,"Soszwci",2,1,0.503
1,1,21,1,4,99,3,"leelee",2,1,0.703
1,1,21,1,4,100,1,"Zeitlupe",1,1,0.614
1,1,21,1,4,101,0,"zuvor",1,1,0.646
1,1,21,1,4,102,1,"Longe",1,1,1.302
1,1,21,1,4,103,0,"Verdacht",1,1,2.007
1,1,21,1,4,104,0,"Fahrt",1,1,1.382
1,1,21,1,5,5,2,"Schitto",2,1,0.67
1,1,21,1,5,6,3,"Geuuer",2,1,0.551
1,1,21,1,5,7,0,"einladen",1,1,0.535
1,1,21,1,5,8,0,"Kamera",1,1,0.535
1,1,21,1,5,9,0,"Motiv",1,1,0.534
1,1,21,1,5,10,3,"Tustlr",2,1,0.557
1,1,21,1,5,11,1,"Kerker",1,1,0.806
1,1,21,1,5,12,0,"liefern",1,1,0.511
1,1,21,1,5,13,3,"Maoeubn",2,1,0.591
1,1,21,1,5,14,1,"Maibaum",1,1,0.607
1,1,21,1,5,15,0,"direkt",1,1,0.478
1,1,21,1,5,16,1,"eminent",1,1,1.015
1,1,21,1,5,17,0,"Wunsch",1,1,0.566
1,1,21,1,5,18,0,"Mauer",1,1,0.51
1,1,21,1,5,19,3,"Kevmv",2,1,0.558
1,1,21,1,5,20,1,"zähmen",1,1,0.503
1,1,21,1,5,21,1,"Tegel",2,0,1.222
1,1,21,1,5,22,1,"Näher",1,1,1.086
1,1,21,1,5,23,2,"Daktot",2,1,0.702
1,1,21,1,5,24,3,"Bortenk",2,1,0.703
1,1,21,1,5,25,0,"wenig",1,1,0.646
1,1,21,1,5,26,0,"kommend",1,1,0.591
1,1,21,1,5,27,2,"orlebt",2,1,0.75
1,1,21,1,5,28,1,"Kubus",1,1,1.383
1,1,21,1,5,29,3,"Fncfi",2,1,0.534
1,1,21,1,5,30,0,"bevor",1,1,0.51
1,1,21,1,5,31,3,"Ladge",2,1,0.743
1,1,21,1,5,32,1,"Bestie",1,1,0.631
1,1,21,1,5,33,2,"Handert",2,1,0.79
1,1,21,1,5,34,0,"Hoffnung",1,1,0.566
1,1,21,1,5,35,2,"golegort",2,1,0.846
1,1,21,1,5,36,1,"Stuck",2,0,0.735
1,1,21,1,5,37,0,"Bezirk",1,1,0.831
1,1,21,1,5,38,0,"Album",1,1,0.59
1,1,21,1,5,39,2,"Paesoa",2,1,0.606
1,1,21,1,5,40,2,"Minko",2,1,0.727
1,1,21,1,5,41,0,"Dauer",1,1,0.51
1,1,21,1,5,42,2,"Serbu",2,1,0.511
1,1,21,1,5,43,0,"Stärke",1,1,0.55
1,1,21,1,5,44,2,"biußun",2,1,0.55
1,1,21,1,5,45,1,"Bürde",1,1,1.126
1,1,21,1,5,46,2,"uppig",1,0,1.334
1,1,21,1,5,47,1,"umhin",2,0,1.15
1,1,21,1,5,48,1,"Genom",1,1,0.895
1,1,21,1,5,49,0,"berühmt",1,1,0.559
1,1,21,1,5,50,0,"Bereich",1,1,0.526
1,1,21,1,5,51,3,"Kltnh",2,1,0.583
1,1,21,1,5,52,3,"Seeri",2,1,0.854
1,1,21,1,5,53,3,"Laeehi",2,1,0.983
1,1,21,1,5,54,0,"Antrag",1,1,0.598
1,1,21,1,5,55,2,"Ingal",2,1,0.743
1,1,21,1,5,56,2,"Spett",2,1,0.887
1,1,21,1,5,57,2,"Kipftech",2,1,0.975
1,1,21,1,5,58,1,"Algebra",1,1,0.974
1,1,21,1,5,59,3,"Fonoan",2,1,0.686
1,1,21,1,5,60,1,"laben",1,1,1.215
1,1,21,1,5,61,0,"Branche",1,1,1.199
1,1,21,1,5,62,3,"Eupda",2,1,0.678
1,1,21,1,5,63,3,"stkrese",2,1,0.622
1,1,21,1,5,64,0,"Bühne",1,1,0.517
1,1,21,1,5,65,2,"Anrocht",2,1,0.695
1,1,21,1,5,66,2,"Gagant",2,1,1.582
1,1,21,1,5,67,1,"Glatze",1,1,0.63
1,1,21,1,5,68,3,"gastfaä",2,1,0.511
1,1,21,1,5,69,0,"unklar",1,1,0.59
1,1,21,1,5,70,0,"daher",1,1,0.551
1,1,21,1,5,71,2,"Bunus",2,1,0.607
1,1,21,1,5,72,3,"Blnwr",2,1,0.502
1,1,21,1,5,73,3,"oelfrs",2,1,0.55
1,1,21,1,5,74,1,"Nachbau",1,1,0.902
1,1,21,1,5,75,3,"Scoatn",2,1,0.55
1,1,21,1,5,76,2,"Fuhni",2,1,0.646
1,1,21,1,5,77,0,"kündigen",1,1,0.605
1,1,21,1,5,78,3,"fmgeakhn",2,1,0.518
1,1,21,1,5,79,1,"Gegenpol",1,1,0.654
1,1,21,1,5,80,2,"vermusst",2,1,0.702
1,1,21,1,5,81,2,"Fedil",2,1,0.95
1,1,21,1,5,82,2,"veulott",2,1,0.622
1,1,21,1,5,83,3,"Knriwb",2,1,0.478
1,1,21,1,5,84,1,"Taifun",1,1,0.725
1,1,21,1,5,85,3,"Mätgu",2,1,0.583
1,1,21,1,5,86,2,"Rempf",2,1,0.655
1,1,21,1,5,87,3,"Betuutt",2,1,0.607
1,1,21,1,5,88,1,"Kalif",1,1,0.711
1,1,21,1,5,89,3,"Zostn",2,1,0.582
1,1,21,1,5,90,3,"Cablz",2,1,0.678
1,1,21,1,5,91,1,"Jawort",1,1,0.95
1,1,21,1,5,92,1,"bestimmt",1,1,0.75
1,1,21,1,5,93,2,"Trieing",2,1,0.71
1,1,21,1,5,94,0,"schön",1,1,0.503
1,1,21,1,5,95,0,"Feier",1,1,0.532
1,1,21,1,5,96,1,"Prothese",1,1,2.078
1,1,21,1,5,97,2,"Knarps",2,1,0.902
1,1,21,1,5,98,1,"Poster",1,1,0.596
1,1,21,1,5,99,2,"Mastar",2,1,0.974
